年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street,date
10504(實價),透天厝,嘉義市嘉義市垂楊路151~180號,36.7,2房/1廳/2衛,1 /共2層,35.43,32.37,--,#NAME?,16.9,600萬,600台灣嘉義市東區垂楊路151號,23.4742927,120.4572621,宣信里,2016/4/1
10512(實價),公寓,嘉義市嘉義市垂楊路870巷1~30號,35.9,3房/1廳/2衛,3 /共4層,33.07,7.01,--,#NAME?,5.3,175萬,600台灣嘉義市東區垂楊路1號,23.474639,120.461449,新開里,2016/12/1
10510(實價),透天厝,嘉義市嘉義市垂楊路572巷1~30號,48.1,4房/1廳/1衛,1 /共2層,31.5,21.18,--,#NAME?,12.2,385萬,600台灣嘉義市東區垂楊路1號,23.474639,120.461449,新開里,2016/10/1
10509(實價),公寓,嘉義市嘉義市市垂楊路862巷1~30號,35.7,2房/1廳/2衛,3 /共4層,33,7.01,--,#NAME?,6.4,212萬,600台灣嘉義市東區垂楊路1號,23.474639,120.461449,新開里,2016/9/1
10509(實價),公寓,嘉義市嘉義市垂楊路870巷1~30號,35.7,3房/2廳/2衛,4 /共4層,31.06,7.71,--,#NAME?,3.3,101萬,600台灣嘉義市東區垂楊路1號,23.474639,120.461449,新開里,2016/9/1
10509(實價),公寓,嘉義市嘉義市垂楊路870巷1~30號,35.7,3房/1廳/2衛,1 /共4層,28.86,6.04,--,#NAME?,7.6,220萬,600台灣嘉義市東區垂楊路1號,23.474639,120.461449,新開里,2016/9/1
10508(實價),公寓,嘉義市嘉義市垂楊路870巷1~30號,35.6,3房/1廳/2衛,4 /共4層,33,7.01,--,#NAME?,4.2,140萬,600台灣嘉義市東區垂楊路1號,23.474639,120.461449,新開里,2016/8/1
10505(實價),公寓,嘉義市嘉義市市垂楊路862巷1~30號,35.3,3房/1廳/2衛,3 /共4層,33,7.01,--,#NAME?,5,166萬,600台灣嘉義市東區垂楊路1號,23.474639,120.461449,新開里,2016/5/1
10504(實價),公寓,嘉義市嘉義市垂楊路862巷1~30號,35.3,2房/2廳/2衛,1 /共4層,30.83,6.76,--,#NAME?,11,340萬,600台灣嘉義市東區垂楊路1號,23.474639,120.461449,新開里,2016/4/1
10512(實價),華廈(含車位),嘉義市嘉義市垂楊路61~90號,23.4,3房/2廳/1衛,4 /共7層,40.94,7.28,--,#NAME?,10,410萬,600台灣嘉義市東區垂楊路59-79號,23.4745487,120.4587651,新開里,2016/12/1
10511(實價),透天厝,嘉義市嘉義市垂楊路61~90號,46.8,2房/1廳/1衛,1 /共2層,26.49,25.48,--,#NAME?,7.6,200萬,600台灣嘉義市東區垂楊路59-79號,23.4745487,120.4587651,新開里,2016/11/1
10511(實價),華廈,嘉義市嘉義市垂楊路61~90號,23.3,3房/2廳/2衛,4 /共7層,42.27,7.63,--,#NAME?,9.9,420萬,600台灣嘉義市東區垂楊路59-79號,23.4745487,120.4587651,新開里,2016/11/1
10508(實價),華廈,嘉義市嘉義市垂楊路61~90號,23.1,3房/2廳/2衛,4 /共7層,40.94,7.28,--,#NAME?,9.5,390萬,600台灣嘉義市東區垂楊路59-79號,23.4745487,120.4587651,新開里,2016/8/1
10509(實價),店面(店鋪),嘉義市嘉義市宣信街91~120號,44.4,4房/1廳/2衛,1 /共2層,30.13,22.08,--,#NAME?,16.6,500萬,600台灣嘉義市東區宣信街100號,23.4659764,120.4633587,芳草里,2016/9/1
10512(實價),透天厝,嘉義市嘉義市宣信街211~240號,23.5,5房/3廳/7衛,1 /共4層,71.51,27.53,--,#NAME?,18.2,1300萬,600台灣嘉義市東區宣信街230-248號,23.4682424,120.4607961,芳安里,2016/12/1
10501(實價),透天厝,嘉義市嘉義市宣信街23巷12弄1~30號,34.1,3房/2廳/2衛,1 /共2層,22.3,18.76,--,#NAME?,10.8,240萬,600台灣嘉義市東區宣信街23巷12弄11號,23.4634297,120.4632803,芳安里,2016/1/1
10502(實價),公寓,嘉義市嘉義市宣信街256巷1~30號,30.8,3房/2廳/2衛,4 /共5層,29.25,9.27,--,#NAME?,7.4,215萬,600台灣嘉義市東區宣信街30號,23.463079,120.4645467,芳安里,2016/2/1
10501(實價),透天厝,嘉義市嘉義市宣信街1~30號,35.5,3房/2廳/2衛,1 /共2層,33.5,25.71,--,#NAME?,8,268萬,600台灣嘉義市東區宣信街30號,23.463079,120.4645467,芳安里,2016/1/1
10508(實價),透天厝,嘉義市嘉義市宣信街111巷31~60號,42.9,2房/2廳/2衛,1 /共2層,21.7,19.06,--,#NAME?,11.1,240萬,600台灣嘉義市東區宣信街31號,23.4650927,120.46362,芳安里,2016/8/1
10507(實價),透天厝,嘉義市嘉義市宣信街48巷61~90號,20.3,5房/2廳/4衛,1 /共5層,71.82,53.12,--,#NAME?,12.5,900萬,600台灣嘉義市東區宣信街58號,23.4646209,120.4638701,芳草里,2016/7/1
10512(實價),公寓,嘉義市嘉義市中庄里仁義新村31~60號,34.6,3房/2廳/2衛,2 /共5層,25.03,11.27,--,#NAME?,4.3,108萬,600台灣嘉義市東區紅毛埤119號,23.4604342,120.4847725,鹿寮里,2016/12/1
10506(實價),公寓,嘉義市嘉義市仁義新村1~30號,34.1,3房/2廳/1衛,1 /共5層,25.71,12.9,--,#NAME?,10,257萬,600台灣嘉義市東區紅毛埤119號,23.4604342,120.4847725,鹿寮里,2016/6/1
10502(實價),透天厝,嘉義市嘉義市紅毛埤91~120號,6.7,4房/3廳/3衛,1 /共3層,54.5,54.77,--,#NAME?,16.1,880萬,600台灣嘉義市東區紅毛埤119號,23.4604342,120.4847725,鹿寮里,2016/2/1
10506(實價),透天厝,嘉義市嘉義市軍輝路142巷1~30號,39.3,3房/1廳/2衛,1 /共2層,24.25,20.57,--,#NAME?,8.2,200萬,600台灣嘉義市東區軍輝路142巷5號,23.4565157,120.4612989,興仁里,2016/6/1
10508(實價),透天厝,嘉義市嘉義市軍輝路162巷1~30號,40,3房/2廳/3衛,1 /共2層,25.63,21.78,--,#NAME?,22.2,570萬,600台灣嘉義市東區軍輝路162巷11號,23.4564755,120.4608005,興仁里,2016/8/1
10507(實價),透天厝,嘉義市嘉義市軍輝路162巷1~30號,39.9,3房/1廳/2衛,1 /共2層,25.64,22.08,--,#NAME?,10.1,260萬,600台灣嘉義市東區軍輝路162巷11號,23.4564755,120.4608005,興仁里,2016/7/1
10511(實價),透天厝,嘉義市嘉義市軍輝路162巷31~60號,40.2,4房/2廳/2衛,1 /共2層,25.62,22.39,--,#NAME?,11.6,298萬,600台灣嘉義市東區軍輝路162巷31號,23.4568189,120.4607153,興仁里,2016/11/1
10504(實價),透天厝,嘉義市嘉義市軍輝路271~300號,1.2,5房/2廳/5衛,1 /共4層,67.51,36.91,--,#NAME?,19.7,1330萬,600台灣嘉義市東區軍輝路271號,23.4540098,120.4586287,興仁里,2016/4/1
10503(實價),透天厝,嘉義市嘉義市軍輝路271~300號,1.1,5房/2廳/5衛,1 /共4層,79.67,46.28,--,#NAME?,19.3,1535萬,600台灣嘉義市東區軍輝路271號,23.4540098,120.4586287,興仁里,2016/3/1
10512(實價),透天厝,嘉義市嘉義市軍輝路421~450號,26.8,5房/3廳/3衛,1 /共3層,58.03,24.5,--,#NAME?,10.3,596萬,600台灣嘉義市東區軍輝路421號,23.4536797,120.456571,興村里,2016/12/1
10512(實價),透天厝,嘉義市嘉義市軍輝路104巷1~30號,30.7,4房/1廳/2衛,1 /共2層,36.83,32.07,--,#NAME?,8.1,300萬,600台灣嘉義市東區軍輝路91巷1號,23.4560228,120.4618719,興仁里,2016/12/1
10511(實價),透天厝,嘉義市嘉義市軍輝路136巷1~30號,25.7,3房/1廳/3衛,1 /共4層,46.37,21.78,--,#NAME?,3.6,166萬,600台灣嘉義市東區軍輝路91巷1號,23.4560228,120.4618719,興仁里,2016/11/1
10511(實價),公寓,嘉義市嘉義市軍輝路91巷1~30號,23.3,3房/1廳/2衛,2 /共5層,39.69,17.72,--,#NAME?,7.2,286萬,600台灣嘉義市東區軍輝路91巷1號,23.4560228,120.4618719,興仁里,2016/11/1
10507(實價),公寓,嘉義市嘉義市軍輝路91巷1~30號,23,3房/1廳/2衛,3 /共5層,39.83,18.1,--,#NAME?,5.3,210萬,600台灣嘉義市東區軍輝路91巷1號,23.4560228,120.4618719,興仁里,2016/7/1
10504(實價),透天厝,嘉義市嘉義市軍輝路281巷1~30號,0.9,5房/2廳/4衛,1 /共4層,60.71,27.39,--,#NAME?,14.5,880萬,600台灣嘉義市東區軍輝路91巷1號,23.4560228,120.4618719,興仁里,2016/4/1
10509(實價),公寓,嘉義市嘉義市軍輝路91巷31~60號,23.2,3房/2廳/2衛,1 /共5層,40.39,18.07,--,#NAME?,10.6,430萬,600台灣嘉義市東區軍輝路91巷54號,23.4552764,120.4616274,興仁里,2016/9/1
10507(實價),公寓,嘉義市嘉義市軍輝路91巷61~90號,23,4房/2廳/2衛,5 /共5層,39.34,17.72,--,#NAME?,3.1,120萬,600台灣嘉義市東區軍輝路91巷54號,23.4552764,120.4616274,興仁里,2016/7/1
10501(實價),華廈(含車位),嘉義市嘉義市崇文街121~150號,25,4房/1廳/3衛,1 /共6層,119.33,25.12,--,#NAME?,5.9,700萬,600台灣嘉義市東區崇文街121號,23.4721348,120.4531575,豐年里,2016/1/1
10512(實價),住宅大樓,嘉義市嘉義市博東路1~30號,22.6,3房/2廳/2衛,7 /共12層,36.77,4.84,--,#NAME?,12.5,460萬,600台灣嘉義市東區博東路1號,23.4902251,120.4560186,仁義里,2016/12/1
10509(實價),住宅大樓(含車位),嘉義市嘉義市博東路1~30號,22.3,3房/2廳/2衛,7 /共12層,36.77,4.84,--,#NAME?,9.5,350萬,600台灣嘉義市東區博東路1號,23.4902251,120.4560186,仁義里,2016/9/1
10505(實價),住宅大樓,嘉義市嘉義市博東路1~30號,22,1房/0廳/1衛,6 /共12層,19.7,3.03,--,#NAME?,8.5,168萬,600台灣嘉義市東區博東路1號,23.4902251,120.4560186,仁義里,2016/5/1
10511(實價),住宅大樓,嘉義市嘉義市博東路91~120號,18.7,2房/2廳/1衛,3 /共22層,25.53,2.92,--,#NAME?,9.2,235萬,600台灣嘉義市東區博東路24-80號,23.4905823,120.4615667,太平里,2016/11/1
10507(實價),住宅大樓,嘉義市嘉義市博東路91~120號,18.3,3房/2廳/2衛,4 /共22層,34.9,4.38,--,#NAME?,10.5,368萬,600台灣嘉義市東區博東路24-80號,23.4905823,120.4615667,太平里,2016/7/1
10504(實價),透天厝(含車位),嘉義市嘉義市博東路200巷61~90號,3,7房/3廳/7衛,1 /共3層,139.77,67.84,7.56,#NAME?,21.5,3000萬,600台灣嘉義市東區博東路24-80號,23.490556,120.461665,太平里,2016/4/1
10504(實價),住宅大樓,嘉義市嘉義市博東路91~120號,18.1,3房/2廳/2衛,11 /共22層,34.34,4.14,--,#NAME?,9.3,318萬,600台灣嘉義市東區博東路24-80號,23.4905823,120.4615667,太平里,2016/4/1
10501(實價),住宅大樓,嘉義市嘉義市博東路91~120號,17.8,2房/2廳/1衛,5 /共22層,25.53,2.92,--,#NAME?,11.3,288萬,600台灣嘉義市東區博東路24-80號,23.4905823,120.4615667,太平里,2016/1/1
10512(實價),店面(店鋪),嘉義市嘉義市博東路151~180號,18.8,4房/2廳/3衛,1 /共22層,54.64,7.78,--,#NAME?,10.2,560萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/12/1
10511(實價),住宅大樓,嘉義市嘉義市博東路151~180號,18.7,4房/2廳/2衛,4 /共22層,43.55,5.35,--,#NAME?,9.5,415萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/11/1
10511(實價),住宅大樓,嘉義市嘉義市博東路151~180號,18.7,3房/2廳/2衛,15 /共22層,37.73,4.62,--,#NAME?,10.1,382萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/11/1
10510(實價),住宅大樓(含車位),嘉義市嘉義市博東路151~180號,18.6,4房/2廳/2衛,18 /共22層,54.92,5.6,--,#NAME?,9.1,500萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/10/1
10507(實價),住宅大樓,嘉義市嘉義市博東路151~180號,18.3,3房/2廳/2衛,4 /共22層,37.61,4.62,--,#NAME?,10.1,380萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/7/1
10507(實價),住宅大樓(含車位),嘉義市嘉義市博東路151~180號,18.3,2房/2廳/1衛,13 /共22層,34.62,2.92,--,#NAME?,8.7,302萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/7/1
10506(實價),住宅大樓,嘉義市嘉義市博東路151~180號,18.3,3房/2廳/2衛,15 /共22層,37.73,4.62,--,#NAME?,9.3,350萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/6/1
10506(實價),住宅大樓,嘉義市嘉義市博東路151~180號,18.3,2房/2廳/1衛,14 /共22層,25.39,2.92,--,#NAME?,9.8,250萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/6/1
10505(實價),住宅大樓,嘉義市嘉義市博東路151~180號,18.2,3房/2廳/2衛,2 /共22層,53.86,5.62,--,#NAME?,7.5,405萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/5/1
10504(實價),住宅大樓(含車位),嘉義市嘉義市博東路151~180號,18.1,3房/2廳/2衛,5 /共22層,45.51,4.38,--,#NAME?,10.1,458萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/4/1
10503(實價),住宅大樓(含車位),嘉義市嘉義市博東路151~180號,18,3房/2廳/2衛,2 /共22層,54.92,5.84,--,#NAME?,8.6,470萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/3/1
10503(實價),住宅大樓,嘉義市嘉義市博東路151~180號,18,3房/1廳/2衛,15 /共22層,37.61,4.62,--,#NAME?,11.2,423萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/3/1
10503(實價),住宅大樓(含車位),嘉義市嘉義市博東路151~180號,18,3房/2廳/2衛,6 /共22層,34.1,4.14,--,#NAME?,9.7,330萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/3/1
10503(實價),住宅大樓,嘉義市嘉義市博東路151~180號,18,3房/2廳/2衛,14 /共22層,36.18,4.38,--,#NAME?,9.3,338萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/3/1
10502(實價),住宅大樓,嘉義市嘉義市博東路151~180號,17.9,3房/2廳/2衛,3 /共22層,44.63,5.6,--,#NAME?,9,400萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/2/1
10502(實價),住宅大樓,嘉義市嘉義市博東路151~180號,17.9,2房/2廳/1衛,12 /共22層,26.45,3.16,--,#NAME?,10.2,270萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/2/1
10501(實價),住宅大樓(含車位),嘉義市嘉義市博東路151~180號,17.8,3房/2廳/2衛,5 /共22層,45.51,4.38,--,#NAME?,9.4,430萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/1/1
10501(實價),住宅大樓,嘉義市嘉義市博東路151~180號,17.8,4房/2廳/2衛,8 /共22層,44.63,5.6,--,#NAME?,9.2,410萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/1/1
10501(實價),住宅大樓,嘉義市嘉義市博東路151~180號,17.8,3房/2廳/2衛,7 /共22層,37.73,4.62,--,#NAME?,9.5,360萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/1/1
10501(實價),住宅大樓,嘉義市嘉義市博東路151~180號,17.8,3房/2廳/2衛,6 /共22層,34.1,4.14,--,#NAME?,8.7,295萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2016/1/1
10512(實價),華廈,嘉義市嘉義市朝陽街31~60號,21.4,2房/1廳/1衛,7 /共7層,21.24,3.87,--,#NAME?,8.2,175萬,600台灣嘉義市東區朝陽街29號,23.4759874,120.4609443,朝陽里,2016/12/1
10511(實價),套房,嘉義市嘉義市朝楊街31~60號,21.3,1房/1廳/1衛,4 /共7層,11.67,2.21,--,#NAME?,6.7,78萬,600台灣嘉義市東區朝陽街29號,23.4759874,120.4609443,朝陽里,2016/11/1
10501(實價),套房,嘉義市嘉義市朝陽街31~60號,20.5,1房/1廳/1衛,5 /共7層,11.67,2.21,--,#NAME?,9.5,111萬,600台灣嘉義市東區朝陽街29號,23.4759874,120.4609443,朝陽里,2016/1/1
10511(實價),住宅大樓,嘉義市嘉義市雅竹路1~30號,8.8,4房/2廳/2衛,11 /共11層,68.5,11.75,--,#NAME?,21.9,1500萬,600台灣嘉義市東區雅竹路30號,23.4764591,120.4742352,長竹里,2016/11/1
10511(實價),住宅大樓(含車位),嘉義市嘉義市雅竹路1~30號,8.8,4房/2廳/3衛,8 /共11層,57.94,10.82,--,#NAME?,20.4,1180萬,600台灣嘉義市東區雅竹路30號,23.4764591,120.4742352,長竹里,2016/11/1
10509(實價),住宅大樓(含車位),嘉義市嘉義市雅竹路1~30號,8.6,3房/2廳/2衛,6 /共11層,58.73,10.98,--,#NAME?,16,938萬,600台灣嘉義市東區雅竹路30號,23.4764591,120.4742352,長竹里,2016/9/1
10509(實價),住宅大樓,嘉義市嘉義市雅竹路1~30號,8.6,3房/2廳/3衛,6 /共11層,43.18,6.96,--,#NAME?,18.1,780萬,600台灣嘉義市東區雅竹路30號,23.4764591,120.4742352,長竹里,2016/9/1
10506(實價),店面(店鋪),嘉義市嘉義市雅竹路1~30號,8.3,0房/0廳/0衛,1 /共11層,71.58,12.43,--,#NAME?,21,1500萬,600台灣嘉義市東區雅竹路30號,23.4764591,120.4742352,長竹里,2016/6/1
10506(實價),店面(店鋪),嘉義市嘉義市雅竹路1~30號,8.3,0房/0廳/0衛,1 /共11層,72.37,12.19,--,#NAME?,20.7,1500萬,600台灣嘉義市東區雅竹路30號,23.4764591,120.4742352,長竹里,2016/6/1
10503(實價),住宅大樓,嘉義市嘉義市雅竹路91~120號,21.2,7房/2廳/2衛,6 /共12層,87.95,8.14,--,#NAME?,7,620萬,600台灣嘉義市東區雅竹路92號,23.4757335,120.472771,長竹里,2016/3/1
10509(實價),住宅大樓,嘉義市嘉義市圓福街118巷2弄121~150號,23.3,2房/1廳/1衛,0 /共15層,28.22,4.63,--,#NAME?,9.9,280萬,600台灣嘉義市東區圓福街118巷2弄108號,23.488141,120.467014,王田里,2016/9/1
10507(實價),住宅大樓,嘉義市嘉義市圓福街118巷2弄121~150號,23.2,3房/2廳/2衛,12 /共15層,39.93,6.63,--,#NAME?,8.8,350萬,600台灣嘉義市東區圓福街118巷2弄108號,23.488141,120.467014,王田里,2016/7/1
10506(實價),住宅大樓,嘉義市嘉義市圓福街118巷2弄121~150號,23.1,3房/2廳/2衛,14 /共15層,33.12,5.48,--,#NAME?,8.5,280萬,600台灣嘉義市東區圓福街118巷2弄108號,23.488141,120.467014,王田里,2016/6/1
10506(實價),住宅大樓,嘉義市嘉義市圓福街118巷2弄121~150號,23.1,3房/2廳/2衛,4 /共15層,27.98,4.55,--,#NAME?,11.3,315萬,600台灣嘉義市東區圓福街118巷2弄108號,23.488141,120.467014,王田里,2016/6/1
10510(實價),華廈,嘉義市嘉義市圓福街1~30號,17.9,3房/2廳/2衛,7 /共7層,53.28,9.39,--,#NAME?,9.8,520萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,王田里,2016/10/1
10510(實價),華廈,嘉義市嘉義市圓福街1~30號,22.8,0房/0廳/0衛,3 /共7層,36.66,6.77,--,#NAME?,9.4,345萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,王田里,2016/10/1
10507(實價),店面(店鋪),嘉義市嘉義市圓福街1~30號,22.6,0房/0廳/0衛,1 /共7層,18.03,3.33,--,#NAME?,23.8,430萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,王田里,2016/7/1
10505(實價),華廈,嘉義市嘉義市圓福街1~30號,22.4,3房/2廳/2衛,1 /共7層,33.69,6.22,--,#NAME?,8.3,280萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,王田里,2016/5/1
10504(實價),華廈,嘉義市嘉義市圓福街1~30號,23.7,1房/1廳/1衛,3 /共10層,17.09,3.29,--,#NAME?,10,170萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,王田里,2016/4/1
10504(實價),華廈,嘉義市嘉義市圓福街1~30號,22.3,0房/1廳/1衛,1 /共7層,18.03,3.33,--,#NAME?,19.4,350萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,王田里,2016/4/1
10504(實價),華廈,嘉義市嘉義市圓福街1~30號,22.3,2房/2廳/1衛,2 /共7層,33.88,6.26,--,#NAME?,8.8,298萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,王田里,2016/4/1
10501(實價),華廈(含車位),嘉義市嘉義市圓福街1~30號,22.1,3房/2廳/2衛,5 /共7層,36.66,6.77,--,#NAME?,9.5,350萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,王田里,2016/1/1
10504(實價),套房,嘉義市嘉義市新生路271~300號,24.3,1房/1廳/1衛,4 /共7層,14.15,2.53,--,#NAME?,6.4,90萬,600台灣嘉義市東區新生路283號,23.4819207,120.4610279,東興里,2016/4/1
10510(實價),住宅大樓(含車位),嘉義市嘉義市新生路301~330號,20.7,4房/2廳/2衛,12 /共13層,60.31,8.1,--,#NAME?,10.3,620萬,600台灣嘉義市東區新生路301號,23.4827383,120.4609195,中山里,2016/10/1
10508(實價),住宅大樓(含車位),嘉義市嘉義市新生路301~330號,20.5,2房/1廳/1衛,4 /共13層,32.03,4.3,--,#NAME?,10,320萬,600台灣嘉義市東區新生路301號,23.4827383,120.4609195,中山里,2016/8/1
10504(實價),住宅大樓(含車位),嘉義市嘉義市新生路301~330號,20.2,4房/2廳/2衛,12 /共13層,61.75,8.1,--,#NAME?,7.4,460萬,600台灣嘉義市東區新生路301號,23.4827383,120.4609195,中山里,2016/4/1
10507(實價),透天厝,嘉義市嘉義市新生路391~420號,39.5,3房/2廳/2衛,1 /共2層,36.65,26.02,--,#NAME?,14.2,520萬,600台灣嘉義市東區新生路386號,23.4883349,120.4599886,太平里,2016/7/1
10509(實價),透天厝,嘉義市嘉義市新生路481~510號,29.2,8房/3廳/3衛,1 /共2層,41.55,33.58,--,#NAME?,28.9,1200萬,600台灣嘉義市東區新生路481號,23.4898832,120.4590226,太平里,2016/9/1
10501(實價),住宅大樓,嘉義市嘉義市新生路571~600號,20.3,3房/2廳/2衛,4 /共12層,42.42,5.75,--,#NAME?,11.7,495萬,600台灣嘉義市東區新生路564-568號,23.4920074,120.4581246,太平里,2016/1/1
10506(實價),透天厝,嘉義市嘉義市新生路576巷31~60號,21.4,6房/3廳/3衛,1 /共4層,62.98,27.83,--,#NAME?,13.3,835萬,600台灣嘉義市東區新生路576巷31號,23.4931681,120.4582613,太平里,2016/6/1
10506(實價),透天厝,嘉義市嘉義市新生路576巷31~60號,21.4,6房/3廳/3衛,1 /共4層,62.98,25.11,--,#NAME?,12.9,810萬,600台灣嘉義市東區新生路576巷31號,23.4931681,120.4582613,太平里,2016/6/1
