年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street
10204(實價),透天厝,嘉義市嘉義市北鎮街25巷31~60號,14.8,4房/2廳/3衛,1 /共4層,57.43,25.64,--,#NAME?,7.8萬,450萬,600台灣嘉義市西區北鎮街25巷31號,23.488098,120.4322985,磚瑤里
10208(實價),透天厝,嘉義市嘉義市四維南路31~60號,6.6,3房/2廳/3衛,1 /共4層,87.2,43.86,--,#NAME?,11.5萬,1000萬,600台灣嘉義市西區四維南路60號,23.4752617,120.4256801,福安里
10202(實價),透天厝,嘉義市嘉義市四維南路61~90號,33.3,6房/2廳/2衛,1 /共2層,32.2,26.62,--,#NAME?,14.6萬,470萬,600台灣嘉義市西區四維南路61號,23.4752379,120.4259043,福安里
10204(實價),住宅大樓(含車位),嘉義市嘉義市四維路91~120號,14.2,3房/2廳/2衛,11 /共13層,37.52,4.27,3.06,#NAME?,7.5萬,280萬,600台灣嘉義市西區四維路120號,23.4804893,120.4259844,西平里
10211(實價),住宅大樓(含車位),嘉義市嘉義市四維路91~120號,14.8,3房/2廳/2衛,4 /共13層,50.53,5.86,3.06,#NAME?,8.5萬,430萬,600台灣嘉義市西區四維路120號,23.4804893,120.4259844,福安里
10210(實價),透天厝,嘉義市嘉義市四維路110巷10弄1~30號,32.9,3房/2廳/2衛,1 /共2層,21.36,19.66,--,#NAME?,12.6萬,270萬,600台灣嘉義市西區四維路12號,23.4773248,120.4254957,保福里
10211(實價),透天厝,嘉義市嘉義市四維路89巷31~60號,19.1,4房/4廳/3衛,1 /共3層,104.82,30.25,--,#NAME?,5.9萬,620萬,600台灣嘉義市西區四維路139巷31號,23.4815893,120.4251786,下埤里
10212(實價),透天厝,嘉義市嘉義市四維路271~300號,20.2,6房/2廳/5衛,1 /共5層,92.59,20.27,--,#NAME?,9.6萬,890萬,600台灣嘉義市西區四維路268-274號,23.4838209,120.4280414,下埤里
10202(實價),透天厝,嘉義市嘉義市下埤1~30號,3.8,4房/2廳/3衛,1 /共3層,50.45,28.87,--,#NAME?,10.3萬,520萬,600台灣嘉義市西區市2鄉道15號,23.4923265,120.409005,新西里
10207(實價),透天厝,嘉義市嘉義市下埤1~30號,14.6,6房/2廳/3衛,1 /共3層,45.32,28.26,--,#NAME?,9.4萬,428萬,600台灣嘉義市西區市2鄉道15號,23.4923265,120.409005,新西里
10203(實價),透天厝,嘉義市嘉義市平等街43巷1~30號,0.3,5房/3廳/3衛,1 /共3層,65.17,30.25,--,#NAME?,17.8萬,1158萬,600台灣嘉義市西區平等街43巷6號,23.4726396,120.4360673,新西里
10203(實價),透天厝,嘉義市嘉義市平等街43巷1~30號,0.3,5房/3廳/3衛,1 /共3層,64.57,29.95,--,#NAME?,17.8萬,1150萬,600台灣嘉義市西區平等街43巷6號,23.4726396,120.4360673,新西里
10204(實價),透天厝,嘉義市嘉義市平等街43巷1~30號,0.3,4房/2廳/3衛,1 /共3層,50.48,25.11,--,#NAME?,18.2萬,920萬,600台灣嘉義市西區平等街43巷6號,23.4726396,120.4360673,新西里
10205(實價),透天厝,嘉義市嘉義市平等街43巷1~30號,0.4,4房/2廳/3衛,1 /共3層,45.16,21.78,--,#NAME?,17.2萬,775萬,600台灣嘉義市西區平等街43巷6號,23.4726396,120.4360673,新西里
10206(實價),透天厝,嘉義市嘉義市平等街31~60號,32,4房/1廳/5衛,1 /共3層,33.51,26.62,--,#NAME?,20.9萬,700萬,600台灣嘉義市西區平等街60號,23.4725296,120.4356681,西榮里
10207(實價),透天厝,嘉義市嘉義市平等街31~60號,44,4房/1廳/2衛,1 /共2層,27.72,21.17,--,#NAME?,7.2萬,200萬,600台灣嘉義市西區平等街60號,23.4725296,120.4356681,西榮里
10205(實價),住宅大樓,嘉義市嘉義市民生北路151~180號,20.3,1房/1廳/1衛,12 /共12層,22.33,0.83,--,#NAME?,9.2萬,206萬,600台灣嘉義市西區民生北路151號,23.4776247,120.4462905,西榮里
10206(實價),住宅大樓,嘉義市嘉義市民生北路151~180號,20.4,2房/1廳/1衛,11 /共12層,26.04,1.49,--,#NAME?,7.3萬,190萬,600台灣嘉義市西區民生北路151號,23.4776247,120.4462905,新富里
10209(實價),住宅大樓,嘉義市嘉義市民生北路151~180號,20.7,1房/1廳/1衛,12 /共12層,30.71,1.63,--,#NAME?,6萬,185萬,600台灣嘉義市西區民生北路151號,23.4776247,120.4462905,新富里
10201(實價),住宅大樓,嘉義市嘉義市民生北路1~30號,33.1,2房/1廳/1衛,7 /共10層,20.19,2,--,#NAME?,4.7萬,95萬,600台灣嘉義市西區民生北路3號,23.4741426,120.446669,新富里
10201(實價),華廈,嘉義市嘉義市民生北路1~30號,33.1,3房/2廳/1衛,6 /共10層,24.4,2.18,--,#NAME?,6.1萬,150萬,600台灣嘉義市西區民生北路3號,23.4741426,120.446669,新富里
10204(實價),華廈,嘉義市嘉義市民生北路1~30號,33.3,2房/1廳/1衛,4 /共10層,22.13,2.54,--,#NAME?,5.4萬,120萬,600台灣嘉義市西區民生北路3號,23.4741426,120.446669,新富里
10204(實價),透天厝,嘉義市嘉義市民生北路1~30號,57.3,4房/2廳/2衛,1 /共3層,123.45,99.52,--,#NAME?,72.9萬,9000萬,600台灣嘉義市西區民生北路3號,23.4741426,120.446669,新富里
10205(實價),華廈,嘉義市嘉義市民生北路1~30號,33.4,2房/1廳/1衛,10 /共10層,20.19,1.72,--,#NAME?,5.4萬,110萬,600台灣嘉義市西區民生北路3號,23.4741426,120.446669,致遠里
10209(實價),華廈,嘉義市嘉義市民生北路1~30號,33.8,2房/1廳/1衛,10 /共10層,24.1,1.82,--,#NAME?,7.8萬,188萬,600台灣嘉義市西區民生北路3號,23.4741426,120.446669,致遠里
10203(實價),透天厝,嘉義市嘉義市盧厝91~120號,31.3,4房/2廳/2衛,1 /共2層,31.93,25.11,--,#NAME?,8.1萬,260萬,600台灣嘉義市西區民生南路120巷1號,23.469895,120.4465293,致遠里
10203(實價),透天厝,嘉義市嘉義市盧厝91~120號,11.9,4房/2廳/3衛,1 /共4層,54.82,28.05,--,#NAME?,10.6萬,580萬,600台灣嘉義市西區民生南路120巷1號,23.469895,120.4465293,致遠里
10207(實價),華廈,嘉義市嘉義市盧厝91~120號,23.3,3房/2廳/2衛,7 /共7層,27.42,5.61,--,#NAME?,7.3萬,200萬,600台灣嘉義市西區民生南路120巷1號,23.469895,120.4465293,致遠里
10210(實價),華廈,嘉義市嘉義市盧厝91~120號,23.5,3房/2廳/2衛,4 /共7層,36.85,7.64,--,#NAME?,6.8萬,250萬,600台灣嘉義市西區民生南路120巷1號,23.469895,120.4465293,致遠里
10211(實價),透天厝,嘉義市嘉義市盧厝91~120號,43,0房/0廳/0衛,1 /共1層,16.3,31.76,--,#NAME?,11.1萬,181萬,600台灣嘉義市西區民生南路120巷1號,23.469895,120.4465293,育英里
10212(實價),華廈,嘉義市嘉義市盧厝91~120號,23.7,3房/2廳/2衛,7 /共7層,27.42,5.61,--,#NAME?,9.5萬,260萬,600台灣嘉義市西區民生南路120巷1號,23.469895,120.4465293,育英里
10201(實價),住宅大樓(含車位),嘉義市嘉義市永安街301~330號,8.3,4房/2廳/2衛,10 /共14層,60.24,10.55,--,#NAME?,7萬,420萬,600台灣嘉義市西區民生南路131號,23.4704025,120.4473033,育英里
10203(實價),住宅大樓(含車位),嘉義市嘉義市永安街301~330號,8.4,4房/2廳/2衛,11 /共14層,38.59,10.55,--,#NAME?,12萬,462萬,600台灣嘉義市西區民生南路131號,23.4704025,120.4473033,育英里
10204(實價),住宅大樓(含車位),嘉義市嘉義市永安街301~330號,8.5,4房/2廳/2衛,8 /共14層,38.59,10.55,--,#NAME?,11.3萬,438萬,600台灣嘉義市西區民生南路131號,23.4704025,120.4473033,育英里
10206(實價),住宅大樓,嘉義市嘉義市永安街301~330號,8.7,4房/2廳/2衛,14 /共14層,60.24,10.55,--,#NAME?,6.1萬,367萬,600台灣嘉義市西區民生南路131號,23.4704025,120.4473033,育英里
10211(實價),住宅大樓,嘉義市嘉義市永安街301~330號,9.1,4房/2廳/2衛,7 /共14層,60.24,10.55,--,#NAME?,7.1萬,426萬,600台灣嘉義市西區民生南路131號,23.4704025,120.4473033,育英里
10205(實價),華廈,嘉義市嘉義市民生南路121~150號,22.4,3房/1廳/2衛,6 /共7層,56.02,11,--,#NAME?,7.1萬,400萬,600台灣嘉義市西區民生南路150號,23.469198,120.446785,美源里
10206(實價),透天厝,嘉義市嘉義市民生南路938巷121~150號,23.1,4房/2廳/3衛,1 /共3層,71.79,50.22,--,#NAME?,5.9萬,420萬,600台灣嘉義市西區民生南路150號,23.469198,120.446785,美源里
10202(實價),華廈,嘉義市嘉義市民生南路271~300號,24,1房/0廳/1衛,2 /共7層,6.44,1.32,--,#NAME?,8.5萬,55萬,600台灣嘉義市西區民生南路263號,23.4642732,120.4451217,美源里
10205(實價),套房,嘉義市嘉義市民生南路271~300號,24.3,1房/1廳/1衛,2 /共7層,9.6,2.04,--,#NAME?,7.3萬,70萬,600台灣嘉義市西區民生南路263號,23.4642732,120.4451217,美源里
10205(實價),華廈,嘉義市嘉義市民生南路271~300號,24.3,1房/0廳/1衛,4 /共7層,7.32,1.8,--,#NAME?,8.2萬,60萬,600台灣嘉義市西區民生南路263號,23.4642732,120.4451217,美源里
10211(實價),華廈,嘉義市嘉義市民生南路271~300號,24.8,3房/1廳/2衛,7 /共7層,49.67,6.66,--,#NAME?,8.1萬,400萬,600台灣嘉義市西區民生南路263號,23.4642732,120.4451217,美源里
10212(實價),套房,嘉義市嘉義市民生南路271~300號,24.8,1房/1廳/1衛,6 /共7層,9.6,1.44,--,#NAME?,5.3萬,51萬,600台灣嘉義市西區民生南路263號,23.4642732,120.4451217,光路里
10204(實價),透天厝,嘉義市嘉義市民生南路301~330號,42.8,2房/1廳/2衛,1 /共2層,34.89,24.81,--,#NAME?,20.9萬,728萬,600台灣嘉義市西區民生南路303號,23.4634687,120.4447992,導明里
10210(實價),透天厝,嘉義市嘉義市民生南路361~390號,16.8,8房/2廳/5衛,1 /共5層,47.48,15.43,--,#NAME?,15.4萬,730萬,600台灣嘉義市西區民生南路361號,23.4611077,120.4438771,導明里
10201(實價),公寓,嘉義市嘉義市民生南路590巷31~60號,27.6,2房/1廳/1衛,4 /共5層,24.42,5.7,--,#NAME?,4.1萬,100萬,600台灣嘉義市西區民生南路40號,23.4726668,120.4468522,導明里
10201(實價),透天厝,嘉義市嘉義市民生南路55巷31~60號,55.5,1房/1廳/1衛,1 /共1層,10.28,41.74,--,#NAME?,0萬,500萬,600台灣嘉義市西區民生南路40號,23.4726668,120.4468522,導明里
10201(實價),透天厝,嘉義市嘉義市民生南路608巷31~60號,35.7,4房/3廳/3衛,1 /共2層,34.49,23.59,--,#NAME?,11.2萬,385萬,600台灣嘉義市西區民生南路40號,23.4726668,120.4468522,導明里
10202(實價),透天厝,嘉義市嘉義市民生南路608巷31~60號,35.3,3房/1廳/3衛,1 /共2層,35.69,24.2,--,#NAME?,11.2萬,400萬,600台灣嘉義市西區民生南路40號,23.4726668,120.4468522,導明里
10203(實價),透天厝,嘉義市嘉義市民生南路608巷31~60號,35.8,3房/2廳/2衛,1 /共2層,34.49,23.9,--,#NAME?,11.7萬,402萬,600台灣嘉義市西區民生南路40號,23.4726668,120.4468522,導明里
10203(實價),華廈,嘉義市嘉義市民生南路590巷31~60號,27.8,3房/1廳/1衛,3 /共5層,21.06,7.01,--,#NAME?,4.3萬,90萬,600台灣嘉義市西區民生南路40號,23.4726668,120.4468522,導明里
10203(實價),透天厝,嘉義市嘉義市民生南路485巷31~60號,40.9,3房/2廳/1衛,1 /共2層,26.38,17.24,--,#NAME?,6.7萬,177萬,600台灣嘉義市西區民生南路40號,23.4726668,120.4468522,導明里
10204(實價),透天厝,嘉義市嘉義市民生南路608巷31~60號,--,5房/3廳/3衛,1 /共2層,35.69,46.28,--,#NAME?,14.8萬,530萬,600台灣嘉義市西區民生南路40號,23.4726668,120.4468522,導明里
10206(實價),透天厝,嘉義市嘉義市民生南路576巷31~60號,35.2,4房/2廳/2衛,1 /共2層,29.67,24.5,--,#NAME?,11.8萬,350萬,600台灣嘉義市西區民生南路40號,23.4726668,120.4468522,導明里
10207(實價),公寓,嘉義市嘉義市民生南路590巷31~60號,28.1,2房/1廳/1衛,3 /共5層,22.34,6.39,--,#NAME?,3.9萬,87萬,600台灣嘉義市西區民生南路40號,23.4726668,120.4468522,光路里
10209(實價),透天厝,嘉義市嘉義市民生南路485巷31~60號,41.4,3房/2廳/2衛,1 /共2層,26.38,17.24,--,#NAME?,10.4萬,275萬,600台灣嘉義市西區民生南路40號,23.4726668,120.4468522,光路里
10203(實價),透天厝,嘉義市嘉義市民生南路421~450號,31.1,5房/2廳/2衛,1 /共3層,54.02,26.62,--,#NAME?,21.8萬,1180萬,600台灣嘉義市西區民生南路450號,23.4609522,120.4435854,光路里
10204(實價),辦公商業大樓,嘉義市嘉義市民生南路466巷31~60號,18.4,4房/2廳/3衛,1 /共6層,48.67,12,--,#NAME?,6.2萬,300萬,600台灣嘉義市西區民生南路466巷31號,23.4610767,120.4424157,光路里
10201(實價),透天厝,嘉義市嘉義市民生南路466巷61~90號,29.8,5房/2廳/3衛,1 /共3層,57.88,26.62,--,#NAME?,10.5萬,610萬,600台灣嘉義市西區民生南路466巷61號,23.4611066,120.4416266,光路里
10210(實價),透天厝,嘉義市嘉義市民生南路451~480號,30.2,8房/3廳/6衛,1 /共4層,226.8,100.73,--,#NAME?,13.2萬,3000萬,600台灣嘉義市西區民生南路480號,23.460404,120.443442,光路里
10212(實價),透天厝,嘉義市嘉義市民生南路481~510號,45.4,3房/1廳/2衛,1 /共2層,27.39,18.75,--,#NAME?,38萬,1040萬,600台灣嘉義市西區民生南路485巷10號,23.4577859,120.4442901,光路里
10210(實價),透天厝,嘉義市嘉義市光路里1鄰民生南路456巷1~30號,40.7,3房/2廳/1衛,1 /共2層,20.65,15.73,--,#NAME?,5.8萬,120萬,600台灣嘉義市西區民生南路545巷1號,23.45675,120.444043,光路里
10203(實價),透天厝,嘉義市嘉義市西區光路里民生南路545巷20弄1~30號,0.2,4房/3廳/3衛,1 /共3層,54.81,25.71,--,#NAME?,13.3萬,730萬,600台灣嘉義市西區民生南路545巷20弄23號,23.455862,120.4444382,獅子里
10203(實價),透天厝,嘉義市嘉義市西區光路里民生南路545巷20弄1~30號,0.2,4房/3廳/3衛,1 /共3層,55.02,28.74,--,#NAME?,14.2萬,780萬,600台灣嘉義市西區民生南路545巷20弄23號,23.455862,120.4444382,獅子里
10205(實價),透天厝,嘉義市嘉義市獅子里民生南路568巷61~90號,33.3,3房/1廳/2衛,1 /共2層,32.15,29.65,--,#NAME?,11.8萬,380萬,600台灣嘉義市西區民生南路568巷94號,23.4583744,120.4419662,獅子里
10201(實價),透天厝,嘉義市嘉義市民生南路541~570號,38.5,3房/1廳/2衛,1 /共2層,33.94,29.95,--,#NAME?,13.4萬,456萬,600台灣嘉義市西區民生南路570號,23.4583748,120.443334,獅子里
10201(實價),公寓,嘉義市嘉義市民生南路608巷121~150號,27.3,3房/1廳/2衛,5 /共5層,31.78,7.58,--,#NAME?,3.9萬,125萬,600台灣嘉義市西區民生南路608巷150號,23.4572692,120.4408298,獅子里
10201(實價),公寓,嘉義市嘉義市民生南路608巷121~150號,27.3,3房/1廳/2衛,5 /共5層,31.78,7.58,--,#NAME?,3.9萬,125萬,600台灣嘉義市西區民生南路608巷150號,23.4572692,120.4408298,獅子里
10203(實價),公寓,嘉義市嘉義市民生南路608巷121~150號,27.5,2房/1廳/1衛,3 /共5層,25.36,7.19,--,#NAME?,3.9萬,100萬,600台灣嘉義市西區民生南路608巷150號,23.4572692,120.4408298,獅子里
10205(實價),公寓,嘉義市嘉義市民生南路608巷121~150號,27.7,2房/1廳/1衛,4 /共5層,23.88,6.75,--,#NAME?,3.8萬,90萬,600台灣嘉義市西區民生南路608巷150號,23.4572692,120.4408298,獅子里
10208(實價),公寓,嘉義市嘉義市民生南路608巷121~150號,27.9,2房/1廳/1衛,1 /共5層,30.04,7.6,--,#NAME?,6.3萬,190萬,600台灣嘉義市西區民生南路608巷150號,23.4572692,120.4408298,獅子里
10211(實價),公寓,嘉義市嘉義市民生南路608巷121~150號,28.2,2房/1廳/1衛,1 /共5層,21.35,6.01,--,#NAME?,7.1萬,152萬,600台灣嘉義市西區民生南路608巷150號,23.4572692,120.4408298,獅子里
10206(實價),公寓,嘉義市嘉義市民生南路608巷151~180號,27.8,2房/1廳/1衛,5 /共5層,26.2,6.21,--,#NAME?,2.2萬,58萬,600台灣嘉義市西區民生南路608巷180號,23.4576694,120.4408412,獅子里
10211(實價),公寓,嘉義市嘉義市生南路608巷151~180號,28.2,3房/2廳/1衛,2 /共5層,26.21,6.21,--,#NAME?,8.8萬,230萬,600台灣嘉義市西區民生南路608巷180號,23.4576694,120.4408412,獅子里
10206(實價),透天厝,嘉義市嘉義市獅子里民生南路608巷61~90號,32.6,3房/2廳/2衛,1 /共2層,31.94,38.42,--,#NAME?,14.4萬,460萬,600台灣嘉義市西區民生南路608巷47號,23.456943,120.4403794,導明里
10208(實價),公寓,嘉義市嘉義市民生南路608巷91~120號,27.9,2房/1廳/1衛,5 /共5層,19.46,6.75,--,#NAME?,5萬,98萬,600台灣嘉義市西區民生南路608巷5號,23.4570193,120.4415492,湖內里
10211(實價),透天厝,嘉義市嘉義市民生南路568巷61~90號,33.8,4房/1廳/3衛,1 /共2層,36.16,34.79,--,#NAME?,11.5萬,415萬,600台灣嘉義市西區民生南路63-69號,23.4719539,120.4470525,湖內里
10211(實價),透天厝,嘉義市嘉義市湖內里10鄰民生南路751~780號,0.3,4房/3廳/4衛,1 /共3層,59.61,26.92,--,#NAME?,14.8萬,880萬,600台灣嘉義市西區民生南路780號,23.4546357,120.4419972,湖內里
10212(實價),透天厝,嘉義市嘉義市民生南路781~810號,33.3,5房/1廳/4衛,1 /共3層,64.94,32.97,--,#NAME?,10.5萬,680萬,600台灣嘉義市西區民生南路787號,23.4540945,120.4392177,湖內里
10201(實價),透天厝,嘉義市嘉義市劉厝路160巷1~30號,16.6,4房/2廳/3衛,1 /共3層,35.16,40.29,--,#NAME?,8.2萬,290萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10201(實價),透天厝,嘉義市嘉義市民生南路55巷1~30號,0.2,4房/3廳/5衛,1 /共3層,71.95,60.5,--,#NAME?,19.9萬,1430萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10201(實價),透天厝,嘉義市嘉義市民生南路111巷1~30號,48.3,3房/1廳/2衛,1 /共2層,26.54,22.08,--,#NAME?,7.9萬,210萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10202(實價),透天厝,嘉義市嘉義市民生南路608巷200弄1~30號,5.5,4房/2廳/3衛,1 /共3層,57.77,35.16,--,#NAME?,10.4萬,600萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10202(實價),華廈(含車位),嘉義市嘉義市興仁街38巷1~30號,18.2,4房/2廳/4衛,1 /共9層,55.78,14.51,--,#NAME?,8萬,448萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10203(實價),透天厝,嘉義市嘉義市湖子內路1巷1~30號,11.3,4房/2廳/4衛,1 /共4層,60.74,20.57,--,#NAME?,8.6萬,520萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10203(實價),透天厝,嘉義市嘉義市民生南路850巷91弄1~30號,0.2,4房/3廳/4衛,1 /共3層,52.94,39.33,--,#NAME?,12.8萬,680萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10203(實價),華廈,嘉義市嘉義市民路707巷1~30號,15.8,1房/0廳/1衛,5 /共7層,9.86,1.98,--,#NAME?,6.6萬,65萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10203(實價),套房,嘉義市嘉義市民路707巷1~30號,15.8,1房/1廳/1衛,5 /共7層,9.86,1.98,--,#NAME?,6.6萬,65萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10203(實價),透天厝,嘉義市嘉義市民生南路463巷6弄1~30號,6.6,4房/3廳/3衛,1 /共4層,51.35,32.2,--,#NAME?,14.1萬,725萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10203(實價),公寓,嘉義市嘉義市民生南路576巷1~30號,32.7,3房/2廳/1衛,5 /共5層,32.05,10.94,--,#NAME?,3.4萬,110萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10204(實價),透天厝,嘉義市嘉義市民生南路151巷1~30號,44.3,4房/2廳/3衛,1 /共2層,24.85,19.59,--,#NAME?,10.5萬,260萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10204(實價),透天厝,嘉義市嘉義市民生南路938巷22弄1~30號,20.7,3房/2廳/3衛,1 /共4層,43.27,22.08,--,#NAME?,7.2萬,310萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10204(實價),公寓,嘉義市嘉義市民生南路510巷1~30號,21.9,4房/2廳/2衛,3 /共9層,42.78,8.64,--,#NAME?,6.4萬,275萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10205(實價),華廈,嘉義市嘉義市福全街107巷1~30號,18.3,2房/1廳/1衛,5 /共8層,38.82,7.08,--,#NAME?,6.6萬,258萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
